basin_id,area,srftopo,slope_avg,wcap,wava,fveg,lai,p_mean,pet_mean,aridity,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
4060867050_0,7099.6,1616.355592,0.034481974,660.015111,336.7797561,0.432045599,2.104728451,4.381772567,3.483554519,0.795010345,0.029440022,10.7,1.138666667,122.225,2.307692308
4060869520_0,14843.4,2993.734794,0.101550562,520.5605057,274.0935023,0.376745533,3.595985274,5.157119657,5.430541661,1.053018356,0.071487264,3.425,1.142857143,109.5,3.352220521
4060869640_0,11063.4,2413.710428,0.094071569,478.8344147,247.8513263,0.355373161,3.102502394,4.43352494,5.531659191,1.24768875,0.029305033,6.15,1.161137441,133.225,3.572769953
4060871910_0,16483.1,529.3558951,0.043580845,622.1946927,313.7452271,0.62787118,5.10850136,5.388570833,12.76519437,2.368938772,0.002501042,15.0,1.325221239,178.35,3.875067898
4060872820_0,24955.7,2316.006497,0.074276056,563.6871116,296.7194455,0.388174805,3.827889006,4.002723545,8.094648326,2.022285135,0.001030291,11.0,1.272463768,190.85,6.468644068
4060873920_0,13695.0,465.5804137,0.039355662,637.7005403,323.675241,0.610310248,5.218653599,5.62464804,12.4836913,2.21946177,0.002100987,15.125,1.32166302,177.6,3.89260274
4060874020_0,11855.4,557.2484136,0.039074607,623.281923,317.3416609,0.607335854,5.517401121,4.850406844,11.88541199,2.450394858,0.001396161,15.725,1.286885246,185.825,3.996234535
4060879520_0,1247.8,489.283432,0.0465587,596.1270065,302.4267216,0.63957574,6.119611027,4.416978278,13.65142809,3.090671321,0.000841515,16.975,1.29389313,200.55,4.085583291
4060879660_0,5445.8,615.7691841,0.044930951,602.1116142,306.6184483,0.606641109,5.753464182,4.433059071,13.22749555,2.983830203,0.000837112,16.225,1.333333333,193.825,4.068766404
4060882890_0,8349.8,2055.811899,0.067164749,509.9542294,272.0389377,0.304759343,3.105524698,4.677827123,4.935344696,1.055050682,0.001450477,9.5,1.21474359,170.35,5.013245033
4060883040_0,11685.9,2066.089359,0.050485853,500.2275059,267.9458576,0.302526055,3.026121424,4.44686292,5.437689179,1.222814662,0.002489971,8.175,1.172661871,164.425,4.699785561
4060884430_0,9226.6,506.7083292,0.039086247,587.8458662,302.7188098,0.416375976,1.757768342,5.25620751,3.703619547,0.704618214,0.010244616,15.1,1.293991416,153.025,3.530871321
4060884440_0,12133.3,454.7907761,0.035002209,681.4902693,350.2504074,0.440266189,1.830714123,5.430046246,4.081657097,0.751679988,0.007667108,13.3,1.314356436,151.275,3.659407139
4060893370_0,6028.4,562.15987,0.047176106,604.1156319,306.8370426,0.620427691,5.63311793,4.554143206,11.08452194,2.433942333,0.000762459,15.2,1.313852814,187.65,3.846232701
4060893580_0,4907.0,451.6763163,0.042874072,629.0748057,320.0576696,0.593516899,4.753995308,4.773382956,9.833592368,2.060088717,0.000415599,14.925,1.32,186.225,3.929815303
4060893870_0,7133.5,356.2003267,0.025596118,680.5654565,347.7466724,0.555814128,3.795276022,5.359608243,8.408583766,1.568880296,0.00260747,16.85,1.299227799,188.375,4.019743863
4060893880_0,7778.0,385.7257748,0.026649069,656.0841545,334.7616104,0.577531198,4.203986661,4.711032352,9.534989402,2.023970266,0.001829054,16.325,1.27592955,189.875,4.158269441
4060894110_0,1195.4,1836.74231,0.061738065,515.5291163,274.1865463,0.325718832,3.448739491,3.856701785,4.980747146,1.291452496,0.000420934,16.3,1.342268041,206.625,6.083946981
4060894390_0,9286.9,1956.523361,0.045884084,544.7195947,287.7181851,0.379162012,3.811399466,3.61856838,7.942552694,2.194943375,0.000628228,15.475,1.263803681,203.1,6.034918276
4060895850_0,2332.5,822.9069901,0.043594014,356.5114861,182.8778667,0.342159235,1.812961646,5.302264396,3.28405132,0.619367703,0.017247375,12.6,1.221411192,138.4,3.174885321
4060896050_0,4218.2,868.7061615,0.035595534,412.3331238,212.0594681,0.363799574,1.885964529,5.273759948,3.446288679,0.653478488,0.012255072,12.675,1.231143552,135.05,3.132830626
4060896610_0,4087.6,306.8627872,0.025028707,669.4454803,342.4317513,0.541259409,3.3211306,5.090198858,6.170892786,1.212308784,0.002615211,17.05,1.251838235,190.175,4.032343584
4060896760_0,7824.7,369.6949872,0.027400263,651.4608083,332.2569242,0.55988271,3.66180018,4.507281827,8.186032168,1.816179347,0.00224798,15.7,1.290123457,189.7,4.296715742
4060897200_0,7724.7,465.2419328,0.034205357,692.816758,354.2066629,0.518444632,2.898906499,4.72459628,6.801478111,1.43958927,0.002518363,15.075,1.248962656,183.15,3.926045016
4060904420_0,7256.4,629.2783623,0.044891512,425.1686991,217.4877319,0.377972411,1.94461667,5.43440734,3.429347458,0.631043505,0.010563625,13.025,1.3,139.875,3.319287834
4060904430_0,5073.7,640.4166321,0.04798727,577.7984314,291.0618061,0.443928248,2.178971017,6.645974213,3.806748725,0.572790174,0.007939824,12.875,1.266009852,132.0,3.311166876
4060905860_0,19464.8,3154.077107,0.102094728,479.6953111,251.3008497,0.403469132,3.581313084,3.968495545,4.019333438,1.012810369,0.323519343,4.55,1.350746269,123.4,3.757229833
4060905950_0,2712.9,2553.259102,0.088342552,608.3321495,315.1229095,0.517160271,5.053653614,3.906700396,8.099348956,2.073194291,0.005385625,10.175,1.35,172.05,5.270290965
4060916600_0,8843.9,1048.408705,0.025735751,568.1510718,291.9551358,0.422831758,2.105155427,4.469598441,3.915269646,0.875977942,0.005304492,12.775,1.203309693,140.575,2.855256475
4060916750_0,3535.1,814.4388123,0.03850146,573.7016983,288.9640503,0.501169244,2.544514349,3.929517596,6.458766191,1.643653714,0.000760982,14.175,1.23580786,163.5,3.206964198
4060917320_0,5800.3,944.4769999,0.027386575,513.8365326,263.8091822,0.399867132,1.924968611,4.736535599,3.746538151,0.790987014,0.010223819,12.625,1.16937355,136.775,3.070707071
4060922260_0,1879.3,2084.447464,0.074381736,659.4218273,347.1949453,0.492385634,4.775417766,4.306597894,8.088228283,1.878101574,0.0,9.825,1.351724138,167.075,5.861403509
4060922270_0,1446.0,1987.397603,0.067654829,685.8892288,361.7237663,0.533612682,5.299018091,3.988085856,10.43269562,2.615965653,0.0,10.2,1.325732899,172.975,6.447343896
4060925420_0,26768.0,1590.276829,0.034816712,615.2131259,315.9761782,0.407356495,2.100721344,4.364776086,4.259753695,0.975938653,0.008367627,9.975,1.141618497,126.2,2.581585678
4060925590_0,11904.5,1112.088797,0.034021755,601.3398137,303.8830086,0.489165576,2.47408728,4.088840569,7.040031062,1.721767074,0.000824063,12.2,1.268229167,153.7,3.112405063
4060930150_0,7117.7,496.8776484,0.038137129,712.7472463,365.754452,0.472418492,2.188416938,4.892191767,4.491866154,0.918170499,0.005371843,13.5,1.295673077,165.075,3.840023269
4060930160_0,7572.9,406.3738842,0.032465582,664.9718285,339.258522,0.573701838,3.767463654,4.758998312,7.469828222,1.569621952,0.000978679,14.575,1.310810811,173.2,4.121356336
4060932660_0,7563.2,1759.420517,0.030137604,576.8330463,299.1057699,0.370419557,2.220569295,4.431643512,4.194593514,0.946509687,0.011149346,11.325,1.192612137,146.875,3.049844237
4060933190_0,12061.1,2274.431655,0.073094596,643.2493545,337.4163986,0.502083611,4.770705235,3.708038795,9.546014525,2.574410639,0.000620561,10.7,1.309815951,178.475,6.074893617
4060935000_0,9667.7,1670.181978,0.032051731,480.5712628,253.3010091,0.294790048,2.239118669,3.322318055,5.693472472,1.713704822,0.001857713,13.05,1.29925187,185.175,4.073707371
4060935010_0,5105.8,1488.797178,0.027851715,472.6353307,244.314465,0.356668016,2.095183304,3.607692548,6.351942779,1.760666325,0.001855543,14.05,1.307692308,178.9,3.590065228
4060938140_0,16701.3,545.7277717,0.030886078,489.1532455,252.4389469,0.401788854,1.939312739,6.289783507,3.771485805,0.599620925,0.001108417,10.975,1.284457478,127.225,3.418682796
4060938150_0,9130.0,437.3962101,0.035770358,508.8603271,260.9900976,0.436743516,2.126381125,7.249647116,3.934631633,0.542734228,0.001322291,13.0,1.334190231,131.275,3.567641061
4060939450_0,4868.5,1886.869971,0.042528909,525.0835159,279.2929047,0.352492507,3.545376871,3.339179498,7.949593368,2.380702617,0.000349089,14.2,1.306451613,196.125,5.797487066
4060939460_0,1608.8,1905.412354,0.040563653,520.3631516,276.7416763,0.346032234,3.408007873,3.205327786,6.75648313,2.10789148,0.000279525,15.3,1.306866953,203.725,5.701889433
4060940690_0,2392.4,370.5273929,0.024670562,637.4795108,325.2833082,0.570541121,4.154468352,4.859853783,9.363674814,1.926740028,0.001198534,15.4,1.336956522,186.525,4.320208454
4060940820_0,2727.0,385.2094739,0.025639035,640.2843348,326.9795049,0.576573826,4.271510978,4.953864848,8.581790851,1.732342547,0.000846024,14.975,1.340807175,183.5,4.228110599
4060946690_0,7618.1,361.4543222,0.028164167,599.4737053,305.9951655,0.481895075,2.266345013,7.143834777,4.418075199,0.618445882,0.00041841,12.95,1.312977099,133.15,3.628493524
4060946780_0,2194.4,205.3772268,0.01392073,462.8673134,238.7857037,0.438594507,2.038652265,6.503812882,4.534859874,0.697261738,0.0,15.0,1.328159645,151.05,3.684563758
4060947690_0,9526.9,1904.947345,0.061627274,593.5108183,310.7888574,0.466627476,4.145748405,3.356249348,9.80648889,2.921859455,0.000208464,13.1,1.324873096,187.4,5.818322981
4060947700_0,2129.6,1620.362478,0.065061806,564.9028358,297.5667165,0.433923742,4.049723292,3.12100015,7.760223085,2.486453929,6.99e-05,15.35,1.396355353,196.55,5.466620306
4060948690_0,5788.1,994.9473203,0.035900534,540.8050944,269.7398361,0.584936043,3.190454614,3.921051985,11.85889464,3.024416582,0.000413081,13.35,1.290556901,158.9,3.225888325
4060948920_0,4094.3,1806.499719,0.038343525,522.7620341,278.3098789,0.334650002,3.177083435,3.309650222,6.476732498,1.956923561,0.000901088,13.425,1.27014218,189.35,4.846991037
4060948930_0,10392.4,1951.522091,0.032893217,487.7466042,260.8455654,0.283944661,2.607015539,3.54786168,5.246481455,1.47877283,0.003100455,11.4,1.253443526,175.95,4.221355729
4060948940_0,5417.2,1206.858453,0.031714604,453.0249954,231.0629433,0.434241913,2.389400555,3.872729806,7.12295274,1.839258894,0.000687994,14.275,1.275167785,172.425,3.355717762
4060949460_0,3624.0,348.4723949,0.0363718,659.0951309,336.4894009,0.535464187,2.839737708,6.279739211,4.498467024,0.716346153,0.000280073,13.95,1.310588235,153.875,4.225961538
4060949740_0,4831.4,319.719326,0.034190145,682.4719912,347.8716399,0.576145602,3.29619053,5.327057809,6.404096693,1.202182691,0.000140687,15.125,1.337028825,169.875,4.438275637
4060953480_0,4065.1,508.6497753,0.027132442,565.3074581,291.3774517,0.416851271,1.949777595,5.661293578,4.064812609,0.718000675,0.000278203,12.8,1.294416244,139.175,3.426724138
4060953500_0,10131.4,431.9089401,0.040772389,699.9094989,358.0742709,0.497572336,2.307293762,5.870446389,4.480373874,0.763208379,0.000767567,13.1,1.327411168,147.65,4.046607265
4060953700_0,17539.1,569.4220837,0.028042419,555.3200661,283.9390804,0.458145248,2.289128822,5.293171812,4.960372125,0.937126604,0.000276663,11.8,1.279891304,134.1,3.349781387
4060956990_0,1678.9,840.8153839,0.040252891,474.5233002,237.8850613,0.543978351,2.996346601,3.846787316,8.857027982,2.302448057,0.0,14.825,1.281385281,183.55,3.529326923
4060957100_0,3361.4,901.9551468,0.037287696,470.0825014,238.1645241,0.478712727,2.638574609,3.850141723,7.112856397,1.847427162,0.000275691,14.25,1.287330317,178.5,3.45212766
4060960280_0,3898.0,279.4001513,0.024018763,580.7205162,297.5618658,0.483666102,2.2418085,5.760834485,4.478166093,0.777346772,0.0,12.2,1.242346939,141.275,3.713346483
4060960530_0,4273.3,194.9849968,0.014293597,435.0508893,224.8182983,0.425006124,1.9687198,5.584005665,4.565197613,0.817548886,0.0,14.05,1.280821918,151.525,3.721744472
4060960640_0,1210.4,1586.323677,0.03948396,489.2320957,259.6952229,0.295457042,2.531122749,2.81448635,5.200329392,1.847701053,0.000484463,15.325,1.310492505,207.025,4.518558952
4060960650_0,4879.4,1535.780017,0.055899194,502.4100937,261.0337303,0.391729024,2.849508117,3.39109775,5.093735669,1.502090487,0.000550926,12.95,1.342857143,183.1,4.642993025
4060962350_0,5820.7,325.2231874,0.031257074,673.061264,343.0043671,0.58501649,3.655406358,5.411722487,7.049968426,1.30272172,0.000351321,14.1,1.331753555,173.65,4.492884864
4060962450_0,4867.3,300.865591,0.026785193,658.1950569,335.7812786,0.577625264,3.717689925,4.599784011,8.84321893,1.922529168,7.02e-05,14.925,1.357630979,187.925,4.561286408
4060965530_0,3986.6,309.8000374,0.018659454,490.0211372,252.8403292,0.424275454,2.075752667,5.503483746,4.332621585,0.787250728,0.0,14.125,1.273755656,148.0,3.621175031
4060965540_0,4127.5,206.4355412,0.016456053,531.3788624,273.4676456,0.437991957,2.042306611,5.59216518,4.437466089,0.793514845,0.0,13.675,1.284705882,150.875,3.794339623
4060970040_0,18791.7,392.1077403,0.035085379,661.3433612,338.4252625,0.487537696,2.182099912,6.443146122,4.026792581,0.624973034,0.000695362,11.85,1.32122905,133.475,3.847873107
4060970270_0,2231.2,194.127313,0.021087445,724.0335617,369.4126155,0.546063778,2.462532842,5.236282761,4.659098547,0.889772146,0.0,13.2,1.294840295,168.05,4.242424242
4060971600_0,5024.9,1511.501421,0.067650073,660.9988335,347.229364,0.523117714,5.006391356,4.560417031,10.05004774,2.203756294,0.0,9.075,1.297491039,149.375,4.965087282
4060971610_0,4037.0,1600.184654,0.060912517,576.816576,301.8562342,0.453126182,4.05068562,3.531876756,8.233680359,2.331247925,0.000138456,11.65,1.322857143,175.1,5.148529412
4060971890_0,11597.2,371.6702558,0.035394235,713.5143574,364.4259946,0.497981817,2.312668906,6.19287693,4.126704497,0.666363072,0.000209395,13.0,1.341085271,142.625,4.080829757
4060972210_0,2922.5,189.3416951,0.019507455,585.5384827,299.7537155,0.496220987,2.220407742,5.878212918,4.646638138,0.79048483,0.0,12.925,1.267813268,146.275,3.798051948
4060972260_0,16988.7,150.7142902,0.013329222,646.7111796,331.1454564,0.492929909,2.242665871,5.063688927,4.834455237,0.954729903,0.0,12.225,1.280839895,153.5,3.954896907
4060972600_0,8344.1,258.1955029,0.025808087,712.482516,363.8118375,0.527369451,2.284755368,6.133869359,4.282707311,0.698206476,0.0,12.575,1.317585302,142.9,3.94885971
4060972680_0,9319.0,224.2105384,0.021423605,717.7188116,365.9234402,0.554766491,2.427030527,5.104398881,4.789310255,0.938271159,0.0,11.725,1.30362117,158.525,4.242971888
4060976010_0,7339.2,258.6304125,0.03031717,723.431144,369.4074368,0.510905803,2.303963074,6.308159069,4.59999262,0.729213162,0.0,12.65,1.340425532,147.45,4.364174685
4060976020_0,6178.9,184.2277893,0.024413665,668.643371,341.405097,0.543756985,2.589589149,6.581718497,5.128233579,0.779163312,0.0,14.475,1.414215686,159.025,4.548640916
4060976610_0,11450.6,1702.980173,0.066772306,680.3222008,356.5684587,0.5755381,5.081384553,4.427043211,10.97299254,2.478627838,0.0,8.8,1.387351779,166.975,6.246024322
4060978600_0,6902.4,152.9730018,0.022393886,692.5334741,353.443761,0.525787723,2.368293038,5.211974257,4.907397519,0.941562118,0.0,12.85,1.325581395,165.125,4.428571429
4060979000_0,1810.1,206.6619167,0.02561483,724.4979744,369.3921833,0.541285805,2.542795437,4.799659519,4.737811081,0.987113995,0.0,13.95,1.332535885,174.7,4.333746898
4060979010_0,3677.8,170.8848038,0.023074459,654.848774,333.5924377,0.581811845,3.241296237,6.10525956,8.646535455,1.416243711,0.0,15.5,1.439252336,167.225,4.656685237
4060979210_0,4492.8,235.005846,0.025690607,714.1481158,364.0173651,0.551113421,2.491018478,4.547646382,4.723730475,1.03871983,0.0,12.4,1.375,171.875,4.298311445
4060979220_0,4051.9,72.28732332,0.014085643,586.9382706,300.9141426,0.502383917,2.680120594,5.401317592,7.001057664,1.296175895,0.0,15.575,1.473933649,179.675,4.871186441
4060979950_0,5229.1,222.0017643,0.026146848,667.6064972,340.2576981,0.592275319,3.665478343,4.921283195,6.895859575,1.401232016,0.0,15.3,1.390410959,183.325,4.867861886
4060980130_0,4103.9,126.0069389,0.020503441,658.6769318,336.0595352,0.547904931,3.032838393,5.145679761,7.172216371,1.393832633,0.0,15.2,1.459134615,181.825,4.996563574
4060981360_0,3929.5,225.0086441,0.015218155,594.3569616,304.5015632,0.465551695,2.353113397,5.44741313,4.899847669,0.899481562,0.0,12.675,1.265,149.7,3.757689893
4060981620_0,16674.7,581.0153607,0.026352013,529.4873322,269.3579569,0.487767335,2.610177092,4.624066272,7.355949266,1.590796678,0.0,12.55,1.271573604,149.225,3.477855478
4060984750_0,7092.3,1535.921207,0.064704689,657.445543,343.3419148,0.565886323,5.144640183,5.548252502,11.09685883,2.000063773,0.0,5.775,1.232432432,139.525,5.184944238
4060986490_0,2337.7,1375.585459,0.059612568,745.8031158,394.9880397,0.623127821,5.843274411,4.112525095,13.079369,3.180374272,0.0,12.0,1.372492837,189.85,6.495295124
4060986500_0,8815.0,1484.319279,0.057260444,679.6276238,351.9585459,0.64923675,5.612388512,4.837593421,13.98182686,2.890244309,0.0,8.025,1.32231405,171.125,6.606177606
